state,district,year,nitrate
Tamilnadu,Dharmapuri,2014,67.072723
Tamilnadu,Dharmapuri,2015,105.125
Tamilnadu,Dharmapuri,2016,47.111111
Tamilnadu,Dharmapuri,2017,64.0
Tamilnadu,Dharmapuri,2018,126.88667
Karnataka,Dharwad,2000,35.836666
Karnataka,Dharwad,2001,35.836666
Karnataka,Dharwad,2002,68.333336
Karnataka,Dharwad,2003,116.54166
Karnataka,Dharwad,2004,53.0
Karnataka,Dharwad,2005,43.700001
Karnataka,Dharwad,2006,165.81818
Karnataka,Dharwad,2007,114.76923
Karnataka,Dharwad,2008,35.836666
Karnataka,Dharwad,2009,35.836666
Karnataka,Dharwad,2010,129.55556
Karnataka,Dharwad,2011,35.836666
Karnataka,Dharwad,2012,70.25
Karnataka,Dharwad,2013,98.139999
Karnataka,Dharwad,2014,36.450001
Karnataka,Dharwad,2015,35.836666
Karnataka,Dharwad,2016,86.212624
Karnataka,Dharwad,2017,93.588234
Karnataka,Dharwad,2018,55.639736
Rajasthan,Dhaulpur,2000,150.0
Rajasthan,Dhaulpur,2001,199.0
Rajasthan,Dhaulpur,2002,149.5
Rajasthan,Dhaulpur,2003,35.836666
Rajasthan,Dhaulpur,2004,172.5
Rajasthan,Dhaulpur,2005,13.0
Rajasthan,Dhaulpur,2006,242.0
Rajasthan,Dhaulpur,2007,11.0
Rajasthan,Dhaulpur,2008,35.836666
Rajasthan,Dhaulpur,2009,106.0
Rajasthan,Dhaulpur,2010,770.0
Rajasthan,Dhaulpur,2011,225.0
Rajasthan,Dhaulpur,2012,46.849998
Rajasthan,Dhaulpur,2013,260.0
Rajasthan,Dhaulpur,2014,202.5
Rajasthan,Dhaulpur,2015,35.0
Rajasthan,Dhaulpur,2016,165.0
Rajasthan,Dhaulpur,2017,1.3200001
Rajasthan,Dhaulpur,2018,36.0
Assam,Dhemaji,2000,35.836666
Assam,Dhemaji,2001,35.836666
Assam,Dhemaji,2002,35.836666
Assam,Dhemaji,2003,35.836666
Assam,Dhemaji,2004,35.836666
Assam,Dhemaji,2005,35.836666
Assam,Dhemaji,2006,35.836666
Assam,Dhemaji,2007,35.836666
Assam,Dhemaji,2008,35.836666
Assam,Dhemaji,2009,35.836666
Assam,Dhemaji,2010,1.05
Assam,Dhemaji,2011,35.836666
Assam,Dhemaji,2012,35.836666
Assam,Dhemaji,2013,2.4499998
Assam,Dhemaji,2014,2.0
Assam,Dhemaji,2015,2.4037499
Assam,Dhemaji,2016,1.0125
Assam,Dhemaji,2017,1.9
Assam,Dhemaji,2018,3.7633834
Odisha,Dhenkanal,2000,15.084
Odisha,Dhenkanal,2001,35.836666
Odisha,Dhenkanal,2002,30.243668
Odisha,Dhenkanal,2003,16.895882
Odisha,Dhenkanal,2004,15.171429
Odisha,Dhenkanal,2005,35.836666
Odisha,Dhenkanal,2006,35.836666
Odisha,Dhenkanal,2007,35.836666
Odisha,Dhenkanal,2008,35.836666
Odisha,Dhenkanal,2009,35.836666
Odisha,Dhenkanal,2010,35.836666
Odisha,Dhenkanal,2011,35.836666
Odisha,Dhenkanal,2012,35.836666
Odisha,Dhenkanal,2013,35.836666
Odisha,Dhenkanal,2014,35.836666
Odisha,Dhenkanal,2015,35.836666
Odisha,Dhenkanal,2016,35.836666
Odisha,Dhenkanal,2017,35.836666
Odisha,Dhenkanal,2018,0.0
Rajasthan,Dholpur,2000,59.375
Rajasthan,Dholpur,2001,78.846153
Rajasthan,Dholpur,2002,39.666668
Rajasthan,Dholpur,2003,35.836666
Rajasthan,Dholpur,2004,69.727272
Rajasthan,Dholpur,2005,31.518183
Rajasthan,Dholpur,2006,87.631432
Rajasthan,Dholpur,2007,86.025002
Rajasthan,Dholpur,2008,13.0
Rajasthan,Dholpur,2009,26.799999
Rajasthan,Dholpur,2010,25.200001
Rajasthan,Dholpur,2011,94.406998
Rajasthan,Dholpur,2012,106.99158
Rajasthan,Dholpur,2013,113.33334
Rajasthan,Dholpur,2014,40.720001
Rajasthan,Dholpur,2015,113.54546
Rajasthan,Dholpur,2016,143.26666
Rajasthan,Dholpur,2017,25.16
Rajasthan,Dholpur,2018,22.85
Assam,Dhubri,2000,35.836666
Assam,Dhubri,2001,35.836666
Assam,Dhubri,2002,35.836666
Assam,Dhubri,2003,35.836666
Assam,Dhubri,2004,35.836666
Assam,Dhubri,2005,35.836666
Assam,Dhubri,2006,35.836666
Assam,Dhubri,2007,35.836666
Assam,Dhubri,2008,35.836666
Assam,Dhubri,2009,35.836666
Assam,Dhubri,2010,0.85000002
Assam,Dhubri,2011,35.836666
Assam,Dhubri,2012,35.836666
Assam,Dhubri,2013,0.75
Assam,Dhubri,2014,2.54
Assam,Dhubri,2015,7.4499998
Assam,Dhubri,2016,1.2529411
Assam,Dhubri,2017,35.836666
Assam,Dhubri,2018,1.7334714
Maharashtra,Dhule,2000,28.236364
Maharashtra,Dhule,2001,89.5625
Maharashtra,Dhule,2002,25.85
Maharashtra,Dhule,2003,35.836666
Maharashtra,Dhule,2004,114.54546
Maharashtra,Dhule,2005,80.235291
Maharashtra,Dhule,2006,80.300003
Maharashtra,Dhule,2007,96.0
Maharashtra,Dhule,2008,88.625557
Maharashtra,Dhule,2009,60.777779
Maharashtra,Dhule,2010,78.095238
Maharashtra,Dhule,2011,78.583336
Maharashtra,Dhule,2012,33.196468
Maharashtra,Dhule,2013,35.836666
Maharashtra,Dhule,2014,31.655172
Maharashtra,Dhule,2015,35.836666
Maharashtra,Dhule,2016,36.227272
Maharashtra,Dhule,2017,81.478264
Maharashtra,Dhule,2018,37.916668
Assam,Dibrugarh,2000,35.836666
Assam,Dibrugarh,2001,35.836666
Assam,Dibrugarh,2002,35.836666
Assam,Dibrugarh,2003,35.836666
Assam,Dibrugarh,2004,35.836666
Assam,Dibrugarh,2005,35.836666
Assam,Dibrugarh,2006,35.836666
Assam,Dibrugarh,2007,35.836666
Assam,Dibrugarh,2008,35.836666
Assam,Dibrugarh,2009,35.836666
Assam,Dibrugarh,2010,4.3000002
Assam,Dibrugarh,2011,35.836666
Assam,Dibrugarh,2012,5.666667
Assam,Dibrugarh,2013,3.48
Assam,Dibrugarh,2014,1.1500001
Assam,Dibrugarh,2015,35.836666
Assam,Dibrugarh,2016,1.1846154
Assam,Dibrugarh,2017,0.65509999
Assam,Dibrugarh,2018,6.9022503
Nagaland,Dimapur,2000,35.836666
Nagaland,Dimapur,2001,35.836666
Nagaland,Dimapur,2002,35.836666
Nagaland,Dimapur,2003,35.836666
Nagaland,Dimapur,2004,35.836666
Nagaland,Dimapur,2005,35.836666
Nagaland,Dimapur,2006,35.836666
Nagaland,Dimapur,2007,35.836666
Nagaland,Dimapur,2008,35.836666
Nagaland,Dimapur,2009,35.836666
Nagaland,Dimapur,2010,35.836666
Nagaland,Dimapur,2011,35.836666
Nagaland,Dimapur,2012,35.836666
Nagaland,Dimapur,2013,35.836666
Nagaland,Dimapur,2014,2.76
Nagaland,Dimapur,2015,0.85000002
Nagaland,Dimapur,2016,2.7882354
Nagaland,Dimapur,2017,35.836666
Nagaland,Dimapur,2018,35.836666
West Bengal,Dinajpur Dakshin,2000,9.3999996
West Bengal,Dinajpur Dakshin,2001,18.75
West Bengal,Dinajpur Dakshin,2002,6.8000002
West Bengal,Dinajpur Dakshin,2003,35.836666
West Bengal,Dinajpur Dakshin,2004,36.452499
West Bengal,Dinajpur Dakshin,2005,2.0999999
West Bengal,Dinajpur Dakshin,2006,2.2928572
West Bengal,Dinajpur Dakshin,2007,1.848
West Bengal,Dinajpur Dakshin,2008,35.836666
West Bengal,Dinajpur Dakshin,2009,6.3166666
West Bengal,Dinajpur Dakshin,2010,35.836666
West Bengal,Dinajpur Dakshin,2011,35.836666
West Bengal,Dinajpur Dakshin,2012,4.4000001
West Bengal,Dinajpur Dakshin,2013,12.31
West Bengal,Dinajpur Dakshin,2014,35.836666
West Bengal,Dinajpur Dakshin,2015,35.836666
West Bengal,Dinajpur Dakshin,2016,4.6285715
West Bengal,Dinajpur Dakshin,2017,8.6750002
West Bengal,Dinajpur Dakshin,2018,3.4736364
West Bengal,Dinajpur Uttar,2000,22.763636
West Bengal,Dinajpur Uttar,2001,24.969999
West Bengal,Dinajpur Uttar,2002,9.9746666
West Bengal,Dinajpur Uttar,2003,35.836666
West Bengal,Dinajpur Uttar,2004,7.5799999
West Bengal,Dinajpur Uttar,2005,46.0
West Bengal,Dinajpur Uttar,2006,6.4000001
West Bengal,Dinajpur Uttar,2007,6.4727273
West Bengal,Dinajpur Uttar,2008,35.836666
West Bengal,Dinajpur Uttar,2009,5.0599999
West Bengal,Dinajpur Uttar,2010,35.836666
West Bengal,Dinajpur Uttar,2011,35.836666
West Bengal,Dinajpur Uttar,2012,26.6
West Bengal,Dinajpur Uttar,2013,44.860001
West Bengal,Dinajpur Uttar,2014,35.836666
West Bengal,Dinajpur Uttar,2015,35.836666
West Bengal,Dinajpur Uttar,2016,2.8800001
West Bengal,Dinajpur Uttar,2017,14.594118
West Bengal,Dinajpur Uttar,2018,1.6628572
Tamilnadu,Dindigul,2000,206.10001
Tamilnadu,Dindigul,2001,115.34615
Tamilnadu,Dindigul,2002,43.384617
Tamilnadu,Dindigul,2003,35.836666
Tamilnadu,Dindigul,2004,168.3125
Tamilnadu,Dindigul,2005,119.55556
Tamilnadu,Dindigul,2006,120.66666
Tamilnadu,Dindigul,2007,85.111115
Tamilnadu,Dindigul,2008,35.836666
Tamilnadu,Dindigul,2009,83.75
Tamilnadu,Dindigul,2010,74.800003
Tamilnadu,Dindigul,2011,23.636364
Tamilnadu,Dindigul,2012,100.1
Tamilnadu,Dindigul,2013,144.81818
Tamilnadu,Dindigul,2014,26.25
Tamilnadu,Dindigul,2015,21.363636
Tamilnadu,Dindigul,2016,69.379311
Tamilnadu,Dindigul,2017,36.200001
Tamilnadu,Dindigul,2018,76.653107
Madhya Pradesh,Dindori,2000,35.836666
Madhya Pradesh,Dindori,2001,9.7377777
Madhya Pradesh,Dindori,2002,15.555555
Madhya Pradesh,Dindori,2003,35.836666
Madhya Pradesh,Dindori,2004,19.766666
Madhya Pradesh,Dindori,2005,13.8
Madhya Pradesh,Dindori,2006,35.836666
Madhya Pradesh,Dindori,2007,23.76923
Madhya Pradesh,Dindori,2008,35.836666
Madhya Pradesh,Dindori,2009,32.909092
Madhya Pradesh,Dindori,2010,19.799999
Madhya Pradesh,Dindori,2011,17.727272
Madhya Pradesh,Dindori,2012,24.200001
Madhya Pradesh,Dindori,2013,22.0
Madhya Pradesh,Dindori,2014,18.4
Madhya Pradesh,Dindori,2015,16.571428
Madhya Pradesh,Dindori,2016,21.133333
Madhya Pradesh,Dindori,2017,26.647058
Madhya Pradesh,Dindori,2018,20.125
The Dadra And Nagar Haveli And Daman And Diu,Diu,2000,35.836666
The Dadra And Nagar Haveli And Daman And Diu,Diu,2001,35.836666
The Dadra And Nagar Haveli And Daman And Diu,Diu,2002,160.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2003,35.836666
The Dadra And Nagar Haveli And Daman And Diu,Diu,2004,35.836666
The Dadra And Nagar Haveli And Daman And Diu,Diu,2005,9.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2006,8.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2007,7.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2008,7.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2009,2.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2010,11.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2011,5.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2012,80.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2013,35.836666
The Dadra And Nagar Haveli And Daman And Diu,Diu,2014,13.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2015,15.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2016,9.5
The Dadra And Nagar Haveli And Daman And Diu,Diu,2017,52.333332
The Dadra And Nagar Haveli And Daman And Diu,Diu,2018,20.666666
Gujarat,Dohad,2000,30.538462
Gujarat,Dohad,2001,35.836666
Gujarat,Dohad,2002,17.200001
Gujarat,Dohad,2003,35.836666
Gujarat,Dohad,2004,62.0
Gujarat,Dohad,2005,53.07143
Gujarat,Dohad,2006,50.3125
Gujarat,Dohad,2007,58.799999
Gujarat,Dohad,2008,24.846153
Gujarat,Dohad,2009,25.875
Gujarat,Dohad,2010,51.46154
Gujarat,Dohad,2011,52.92857
Gujarat,Dohad,2012,66.692307
Gujarat,Dohad,2013,64.0
Gujarat,Dohad,2014,46.785713
Gujarat,Dohad,2015,69.300003
Gujarat,Dohad,2016,78.199997
Gujarat,Dohad,2017,71.894737
Gujarat,Dohad,2018,74.611115
Jharkhand,Dumka,2000,35.836666
Jharkhand,Dumka,2001,35.836666
Jharkhand,Dumka,2002,35.836666
Jharkhand,Dumka,2003,35.836666
Jharkhand,Dumka,2004,35.836666
Jharkhand,Dumka,2005,35.836666
Jharkhand,Dumka,2006,35.836666
Jharkhand,Dumka,2007,35.836666
Jharkhand,Dumka,2008,35.836666
Jharkhand,Dumka,2009,35.836666
Jharkhand,Dumka,2010,35.836666
Jharkhand,Dumka,2011,35.836666
Jharkhand,Dumka,2012,25.872726
Jharkhand,Dumka,2013,23.698
Jharkhand,Dumka,2014,35.836666
Jharkhand,Dumka,2015,35.836666
Jharkhand,Dumka,2016,35.836666
Jharkhand,Dumka,2017,35.836666
Jharkhand,Dumka,2018,35.836666
Rajasthan,Dungarpur,2000,21.211819
Rajasthan,Dungarpur,2001,41.138462
Rajasthan,Dungarpur,2002,64.708122
Rajasthan,Dungarpur,2003,35.836666
Rajasthan,Dungarpur,2004,39.333332
Rajasthan,Dungarpur,2005,25.166666
Rajasthan,Dungarpur,2006,57.933887
Rajasthan,Dungarpur,2007,47.983334
Rajasthan,Dungarpur,2008,34.636364
Rajasthan,Dungarpur,2009,27.4625
Rajasthan,Dungarpur,2010,42.242859
Rajasthan,Dungarpur,2011,35.874222
Rajasthan,Dungarpur,2012,21.97625
Rajasthan,Dungarpur,2013,49.259167
Rajasthan,Dungarpur,2014,34.42857
Rajasthan,Dungarpur,2015,42.3125
Rajasthan,Dungarpur,2016,32.666668
Rajasthan,Dungarpur,2017,26.108572
Rajasthan,Dungarpur,2018,25.622667
Chhattisgarh,Durg,2000,35.836666
Chhattisgarh,Durg,2001,35.836666
Chhattisgarh,Durg,2002,35.836666
Chhattisgarh,Durg,2003,35.836666
Chhattisgarh,Durg,2004,12.4
Chhattisgarh,Durg,2005,21.888889
Chhattisgarh,Durg,2006,13.666667
Chhattisgarh,Durg,2007,20.238094
Chhattisgarh,Durg,2008,22.770269
Chhattisgarh,Durg,2009,12.063637
Chhattisgarh,Durg,2010,35.836666
Chhattisgarh,Durg,2011,4.0
Chhattisgarh,Durg,2012,27.862223
Chhattisgarh,Durg,2013,10.4
Chhattisgarh,Durg,2014,35.836666
Chhattisgarh,Durg,2015,35.836666
Chhattisgarh,Durg,2016,35.836666
Chhattisgarh,Durg,2017,35.836666
Chhattisgarh,Durg,2018,0.0
Meghalaya,East Garo Hills,2000,35.836666
Meghalaya,East Garo Hills,2001,35.836666
Meghalaya,East Garo Hills,2002,35.836666
Meghalaya,East Garo Hills,2003,35.836666
Meghalaya,East Garo Hills,2004,35.836666
Meghalaya,East Garo Hills,2005,35.836666
Meghalaya,East Garo Hills,2006,35.836666
Meghalaya,East Garo Hills,2007,35.836666
Meghalaya,East Garo Hills,2008,35.836666
Meghalaya,East Garo Hills,2009,35.836666
Meghalaya,East Garo Hills,2010,2.7
Meghalaya,East Garo Hills,2011,35.836666
Meghalaya,East Garo Hills,2012,35.836666
Meghalaya,East Garo Hills,2013,35.836666
Meghalaya,East Garo Hills,2014,3.1666667
Meghalaya,East Garo Hills,2015,3.2666667
Meghalaya,East Garo Hills,2016,2.0818181
Meghalaya,East Garo Hills,2017,35.836666
Meghalaya,East Garo Hills,2018,1.3928889
Andhra Pradesh,East Godavari,2000,52.599998
Andhra Pradesh,East Godavari,2001,35.836666
Andhra Pradesh,East Godavari,2002,65.817856
Andhra Pradesh,East Godavari,2003,35.836666
Andhra Pradesh,East Godavari,2004,62.166668
Andhra Pradesh,East Godavari,2005,56.038124
Andhra Pradesh,East Godavari,2006,83.599998
Andhra Pradesh,East Godavari,2007,86.0
Andhra Pradesh,East Godavari,2008,41.472691
Andhra Pradesh,East Godavari,2009,43.4925
Andhra Pradesh,East Godavari,2010,61.898277
Andhra Pradesh,East Godavari,2011,24.345882
Andhra Pradesh,East Godavari,2012,23.74074
Andhra Pradesh,East Godavari,2013,36.756603
Andhra Pradesh,East Godavari,2014,47.927414
Andhra Pradesh,East Godavari,2015,41.532352
Andhra Pradesh,East Godavari,2016,29.911764
Andhra Pradesh,East Godavari,2017,31.779856
Andhra Pradesh,East Godavari,2018,33.953659
Meghalaya,East Jaintia Hills,2000,35.836666
Meghalaya,East Jaintia Hills,2001,35.836666
Meghalaya,East Jaintia Hills,2002,35.836666
Meghalaya,East Jaintia Hills,2003,35.836666
Meghalaya,East Jaintia Hills,2004,35.836666
Meghalaya,East Jaintia Hills,2005,35.836666
Meghalaya,East Jaintia Hills,2006,35.836666
Meghalaya,East Jaintia Hills,2007,35.836666
Meghalaya,East Jaintia Hills,2008,35.836666
Meghalaya,East Jaintia Hills,2009,35.836666
Meghalaya,East Jaintia Hills,2010,35.836666
Meghalaya,East Jaintia Hills,2011,35.836666
Meghalaya,East Jaintia Hills,2012,35.836666
Meghalaya,East Jaintia Hills,2013,35.836666
Meghalaya,East Jaintia Hills,2014,35.836666
Meghalaya,East Jaintia Hills,2015,35.836666
Meghalaya,East Jaintia Hills,2016,35.836666
Meghalaya,East Jaintia Hills,2017,0.89999998
Meghalaya,East Jaintia Hills,2018,35.836666
Meghalaya,East Khasi Hills,2000,35.836666
Meghalaya,East Khasi Hills,2001,35.836666
Meghalaya,East Khasi Hills,2002,35.836666
Meghalaya,East Khasi Hills,2003,35.836666
Meghalaya,East Khasi Hills,2004,35.836666
Meghalaya,East Khasi Hills,2005,35.836666
Meghalaya,East Khasi Hills,2006,35.836666
Meghalaya,East Khasi Hills,2007,35.836666
Meghalaya,East Khasi Hills,2008,35.836666
Meghalaya,East Khasi Hills,2009,35.836666
Meghalaya,East Khasi Hills,2010,35.836666
Meghalaya,East Khasi Hills,2011,35.836666
Meghalaya,East Khasi Hills,2012,35.836666
Meghalaya,East Khasi Hills,2013,35.836666
Meghalaya,East Khasi Hills,2014,3.1500001
Meghalaya,East Khasi Hills,2015,0.31
Meghalaya,East Khasi Hills,2016,1.9400001
Meghalaya,East Khasi Hills,2017,2.3
Meghalaya,East Khasi Hills,2018,5.7926373
Madhya Pradesh,East Nimar,2000,33.555557
Madhya Pradesh,East Nimar,2001,33.515625
Madhya Pradesh,East Nimar,2002,59.1875
Madhya Pradesh,East Nimar,2003,35.836666
Madhya Pradesh,East Nimar,2004,97.909088
Madhya Pradesh,East Nimar,2005,68.099998
Madhya Pradesh,East Nimar,2006,77.07692
Madhya Pradesh,East Nimar,2007,89.3125
Madhya Pradesh,East Nimar,2008,49.5
Madhya Pradesh,East Nimar,2009,77.761902
Madhya Pradesh,East Nimar,2010,96.928574
Madhya Pradesh,East Nimar,2011,94.058823
Madhya Pradesh,East Nimar,2012,117.23529
Madhya Pradesh,East Nimar,2013,102.36842
Madhya Pradesh,East Nimar,2014,50.84
Madhya Pradesh,East Nimar,2015,35.836666
Madhya Pradesh,East Nimar,2016,60.666668
Madhya Pradesh,East Nimar,2017,59.931034
Madhya Pradesh,East Nimar,2018,50.384617
Arunachal Pradesh,East Siang,2000,35.836666
Arunachal Pradesh,East Siang,2001,35.836666
Arunachal Pradesh,East Siang,2002,35.836666
Arunachal Pradesh,East Siang,2003,35.836666
Arunachal Pradesh,East Siang,2004,35.836666
Arunachal Pradesh,East Siang,2005,35.836666
Arunachal Pradesh,East Siang,2006,35.836666
Arunachal Pradesh,East Siang,2007,35.836666
Arunachal Pradesh,East Siang,2008,35.836666
Arunachal Pradesh,East Siang,2009,35.836666
Arunachal Pradesh,East Siang,2010,0.0
Arunachal Pradesh,East Siang,2011,35.836666
Arunachal Pradesh,East Siang,2012,35.836666
Arunachal Pradesh,East Siang,2013,10.05
Arunachal Pradesh,East Siang,2014,0.46666667
Arunachal Pradesh,East Siang,2015,0.21000001
Arunachal Pradesh,East Siang,2016,2.25
Arunachal Pradesh,East Siang,2017,35.836666
Arunachal Pradesh,East Siang,2018,4.1269002
Delhi,East,2000,14.1075
Delhi,East,2001,35.836666
Delhi,East,2002,37.5
Delhi,East,2003,35.836666
Delhi,East,2004,3.0
Delhi,East,2005,4.5900002
Delhi,East,2006,35.836666
Delhi,East,2007,49.959999
Delhi,East,2008,54.0
Delhi,East,2009,35.836666
Delhi,East,2010,61.442856
Kerala,Ernakulam,2000,5.805263
Kerala,Ernakulam,2001,9.8857145
Kerala,Ernakulam,2002,8.3268423
Kerala,Ernakulam,2003,35.836666
Kerala,Ernakulam,2004,8.5179167
Kerala,Ernakulam,2005,35.836666
Kerala,Ernakulam,2006,35.836666
Kerala,Ernakulam,2007,7.758039
Kerala,Ernakulam,2008,9.0753574
Kerala,Ernakulam,2009,12.471887
Kerala,Ernakulam,2010,7.1354761
Kerala,Ernakulam,2011,5.0677967
Kerala,Ernakulam,2012,9.2261705
Kerala,Ernakulam,2013,10.289452
Kerala,Ernakulam,2014,10.664616
Kerala,Ernakulam,2015,14.444839
Kerala,Ernakulam,2016,13.267858
Kerala,Ernakulam,2017,14.310205
Kerala,Ernakulam,2018,11.598864
Tamilnadu,Erode,2000,104.98077
Tamilnadu,Erode,2001,131.47501
Tamilnadu,Erode,2002,100.76923
Tamilnadu,Erode,2003,35.836666
Tamilnadu,Erode,2004,98.977776
Tamilnadu,Erode,2005,102.38095
Tamilnadu,Erode,2006,126.005
Tamilnadu,Erode,2007,104.27778
Tamilnadu,Erode,2008,35.836666
Tamilnadu,Erode,2009,58.375
Tamilnadu,Erode,2010,35.836666
Tamilnadu,Erode,2011,92.444443
Tamilnadu,Erode,2012,1.0
Tamilnadu,Erode,2013,62.166668
Tamilnadu,Erode,2014,24.777779
Tamilnadu,Erode,2015,61.5625
Tamilnadu,Erode,2016,37.878139
Tamilnadu,Erode,2017,54.967999
Tamilnadu,Erode,2018,66.965279
Uttar Pradesh,Etah,2000,3.0500002
Uttar Pradesh,Etah,2001,15.0
Uttar Pradesh,Etah,2002,10.225
Uttar Pradesh,Etah,2003,35.836666
Uttar Pradesh,Etah,2004,35.836666
Uttar Pradesh,Etah,2005,35.836666
Uttar Pradesh,Etah,2006,35.836666
Uttar Pradesh,Etah,2007,35.836666
Uttar Pradesh,Etah,2008,35.836666
Uttar Pradesh,Etah,2009,35.836666
Uttar Pradesh,Etah,2010,35.836666
Uttar Pradesh,Etah,2011,35.836666
Uttar Pradesh,Etah,2012,35.836666
Uttar Pradesh,Etah,2013,35.836666
Uttar Pradesh,Etah,2014,35.836666
Uttar Pradesh,Etah,2015,35.836666
Uttar Pradesh,Etah,2016,6.0
Uttar Pradesh,Etah,2017,35.836666
Uttar Pradesh,Etah,2018,123.0
Uttar Pradesh,Etawah,2000,67.0
Uttar Pradesh,Etawah,2001,18.040001
Uttar Pradesh,Etawah,2002,87.833336
Uttar Pradesh,Etawah,2003,35.836666
Uttar Pradesh,Etawah,2004,15.475
Uttar Pradesh,Etawah,2005,35.836666
Uttar Pradesh,Etawah,2006,35.836666
Uttar Pradesh,Etawah,2007,35.836666
Uttar Pradesh,Etawah,2008,35.836666
Uttar Pradesh,Etawah,2009,35.836666
Uttar Pradesh,Etawah,2010,35.836666
Uttar Pradesh,Etawah,2011,35.836666
Uttar Pradesh,Etawah,2012,35.836666
Uttar Pradesh,Etawah,2013,35.836666
Uttar Pradesh,Etawah,2014,35.836666
Uttar Pradesh,Etawah,2015,35.836666
Uttar Pradesh,Etawah,2016,11.8275
Uttar Pradesh,Etawah,2017,35.836666
Uttar Pradesh,Etawah,2018,19.0
Haryana,Faridabad,2000,37.5
Haryana,Faridabad,2001,35.836666
Haryana,Faridabad,2002,35.836666
Haryana,Faridabad,2003,35.836666
Haryana,Faridabad,2004,6.0
Haryana,Faridabad,2005,35.836666
Haryana,Faridabad,2006,35.836666
Haryana,Faridabad,2007,35.836666
Haryana,Faridabad,2008,79.739998
Haryana,Faridabad,2009,268.39999
Haryana,Faridabad,2010,31.200001
Haryana,Faridabad,2011,30.200001
Haryana,Faridabad,2012,31.333334
Haryana,Faridabad,2013,64.199997
Haryana,Faridabad,2014,35.833332
Haryana,Faridabad,2015,35.836666
Haryana,Faridabad,2016,65.777779
Haryana,Faridabad,2017,16.75
Haryana,Faridabad,2018,108.51428
Punjab,Faridkot,2000,232.5
Punjab,Faridkot,2001,35.836666
Punjab,Faridkot,2002,35.836666
Punjab,Faridkot,2003,35.836666
Punjab,Faridkot,2004,82.599998
Punjab,Faridkot,2005,379.57144
Punjab,Faridkot,2006,104.14286
Punjab,Faridkot,2007,37.833332
Punjab,Faridkot,2008,94.166664
Punjab,Faridkot,2009,189.5
Punjab,Faridkot,2010,63.533333
Punjab,Faridkot,2011,55.833332
Punjab,Faridkot,2012,58.377777
Punjab,Faridkot,2013,69.371429
Punjab,Faridkot,2014,37.0275
Punjab,Faridkot,2015,35.836666
Punjab,Faridkot,2016,60.680954
Punjab,Faridkot,2017,116.55
Punjab,Faridkot,2018,39.934544
Uttar Pradesh,Farrukhabad,2000,45.700001
Uttar Pradesh,Farrukhabad,2001,8.0
Uttar Pradesh,Farrukhabad,2002,2.8
Uttar Pradesh,Farrukhabad,2003,35.836666
Uttar Pradesh,Farrukhabad,2004,35.836666
Uttar Pradesh,Farrukhabad,2005,35.836666
Uttar Pradesh,Farrukhabad,2006,35.836666
Uttar Pradesh,Farrukhabad,2007,35.836666
Uttar Pradesh,Farrukhabad,2008,35.836666
Uttar Pradesh,Farrukhabad,2009,35.836666
Uttar Pradesh,Farrukhabad,2010,35.836666
Uttar Pradesh,Farrukhabad,2011,35.836666
Uttar Pradesh,Farrukhabad,2012,35.836666
Uttar Pradesh,Farrukhabad,2013,35.836666
Uttar Pradesh,Farrukhabad,2014,35.836666
